rload	V(out)	I(R433)
1.047128548051016e+001	6.165596e+001	5.888098e+000
1.096478196143307e+001	6.456133e+001	5.888063e+000
1.148153621497010e+001	6.760360e+001	5.888027e+000
1.202264434617547e+001	7.078920e+001	5.887989e+000
1.258925411794307e+001	7.412489e+001	5.887949e+000
1.318256738556554e+001	7.761774e+001	5.887908e+000
1.380384264603039e+001	8.127515e+001	5.887864e+000
1.445439770746089e+001	8.510487e+001	5.887818e+000
1.513561248436377e+001	8.911501e+001	5.887770e+000
1.584893192461291e+001	9.331406e+001	5.887720e+000
1.659586907437746e+001	9.771095e+001	5.887667e+000
1.737800828749570e+001	1.023150e+002	5.887611e+000
1.819700858610187e+001	1.071358e+002	5.887553e+000
1.905460717963461e+001	1.121838e+002	5.887492e+000
1.995262314969104e+001	1.174696e+002	5.887428e+000
2.089296130854274e+001	1.230044e+002	5.887361e+000
2.187761623949799e+001	1.287999e+002	5.887290e+000
2.290867652768031e+001	1.348683e+002	5.887216e+000
2.398832919019760e+001	1.412226e+002	5.887138e+000
2.511886431509863e+001	1.478762e+002	5.887056e+000
2.630267991895678e+001	1.548431e+002	5.886971e+000
2.754228703338477e+001	1.621381e+002	5.886880e+000
2.884031503126931e+001	1.697767e+002	5.886785e+000
3.019951720402357e+001	1.777750e+002	5.886684e+000
3.162277660168737e+001	1.861499e+002	5.886578e+000
3.311311214826285e+001	1.949192e+002	5.886466e+000
3.467368504525708e+001	2.041013e+002	5.886347e+000
3.630780547701424e+001	2.137158e+002	5.886221e+000
3.801893963206042e+001	2.237828e+002	5.886087e+000
3.981071705535423e+001	2.343237e+002	5.885944e+000
4.168693834703826e+001	2.453607e+002	5.885792e+000
4.365158322402155e+001	2.569170e+002	5.885629e+000
4.570881896149270e+001	2.690171e+002	5.885453e+000
4.786300923226928e+001	2.816863e+002	5.885262e+000
5.011872336273293e+001	2.949514e+002	5.885053e+000
5.248074602498323e+001	3.088400e+002	5.884824e+000
5.495408738576872e+001	3.233811e+002	5.884570e+000
5.754399373372225e+001	3.386052e+002	5.884283e+000
6.025595860744265e+001	3.545435e+002	5.883957e+000
6.309573444802653e+001	3.712288e+002	5.883580e+000
6.606934480076714e+001	3.886949e+002	5.883136e+000
6.918309709190154e+001	4.069767e+002	5.882603e+000
7.244359600750728e+001	4.261095e+002	5.881948e+000
7.585775750292704e+001	4.461290e+002	5.881126e+000
7.943282347243724e+001	4.670704e+002	5.880068e+000
8.317637711027662e+001	4.889666e+002	5.878672e+000
8.709635899561803e+001	5.118463e+002	5.876782e+000
9.120108393560142e+001	5.357296e+002	5.874158e+000
9.549925860215454e+001	5.606210e+002	5.870422e+000
1.000000000000115e+002	5.864968e+002	5.864967e+000
1.047128548051020e+002	6.132830e+002	5.856807e+000
1.096478196143311e+002	6.408171e+002	5.844322e+000
1.148153621497015e+002	6.687853e+002	5.824877e+000
1.202264434617551e+002	6.966374e+002	5.794377e+000
1.258925411794312e+002	7.235255e+002	5.747167e+000
1.318256738556559e+002	7.483942e+002	5.677150e+000
1.380384264603044e+002	7.703199e+002	5.580474e+000
1.445439770746094e+002	7.888994e+002	5.457850e+000
1.513561248436383e+002	8.042994e+002	5.313953e+000
1.584893192461296e+002	8.170060e+002	5.154959e+000
1.659586907437752e+002	8.275591e+002	4.986537e+000
1.737800828749576e+002	8.364265e+002	4.813132e+000
1.819700858610194e+002	8.439754e+002	4.637990e+000
1.905460717963468e+002	8.504833e+002	4.463399e+000
1.995262314969110e+002	8.561582e+002	4.290956e+000
2.089296130854281e+002	8.611575e+002	4.121759e+000
2.187761623949806e+002	8.655973e+002	3.956543e+000
2.290867652768039e+002	8.695733e+002	3.795825e+000
2.398832919019769e+002	8.731565e+002	3.639922e+000
2.511886431509872e+002	8.764041e+002	3.489028e+000
2.630267991895688e+002	8.793623e+002	3.343242e+000
2.754228703338487e+002	8.820686e+002	3.202598e+000
2.884031503126942e+002	8.845541e+002	3.067075e+000
3.019951720402368e+002	8.868445e+002	2.936618e+000
3.162277660168747e+002	8.889617e+002	2.811144e+000
3.311311214826297e+002	8.909218e+002	2.690541e+000
3.467368504525721e+002	8.927438e+002	2.574701e+000
3.630780547701437e+002	8.944399e+002	2.463492e+000
3.801893963206056e+002	8.960219e+002	2.356778e+000
3.981071705535438e+002	8.974999e+002	2.254418e+000
4.168693834703842e+002	8.988830e+002	2.156270e+000
4.365158322402170e+002	9.001792e+002	2.062191e+000
4.570881896149285e+002	9.013954e+002	1.972038e+000
4.786300923226944e+002	9.025381e+002	1.885669e+000
5.011872336273310e+002	9.036128e+002	1.802945e+000
5.248074602498341e+002	9.046245e+002	1.723727e+000
5.495408738576890e+002	9.055779e+002	1.647881e+000
5.754399373372245e+002	9.064771e+002	1.575277e+000
6.025595860744285e+002	9.073257e+002	1.505786e+000
6.309573444802674e+002	9.081274e+002	1.439285e+000
6.606934480076736e+002	9.088851e+002	1.375653e+000
6.918309709190178e+002	9.096017e+002	1.314775e+000
7.244359600750753e+002	9.102800e+002	1.256536e+000
7.585775750292730e+002	9.109205e+002	1.200827e+000
7.943282347243750e+002	9.115284e+002	1.147546e+000
8.317637711027689e+002	9.121046e+002	1.096591e+000
8.709635899561832e+002	9.126508e+002	1.047863e+000
9.120108393560172e+002	9.131688e+002	1.001270e+000
9.549925860215485e+002	9.136604e+002	9.567199e-001
1.000000000000118e+003	9.141270e+002	9.141270e-001
1.047128548051023e+003	9.145700e+002	8.734076e-001
1.096478196143314e+003	9.149908e+002	8.344815e-001
1.148153621497018e+003	9.153905e+002	7.972718e-001
1.202264434617555e+003	9.157704e+002	7.617046e-001
1.258925411794316e+003	9.161315e+002	7.277091e-001
1.318256738556563e+003	9.164748e+002	6.952173e-001
1.380384264603049e+003	9.168013e+002	6.641638e-001
1.445439770746099e+003	9.171119e+002	6.344864e-001
1.513561248436388e+003	9.174074e+002	6.061251e-001
1.584893192461302e+003	9.176886e+002	5.790223e-001
1.659586907437758e+003	9.179562e+002	5.531233e-001
1.737800828749582e+003	9.182110e+002	5.283753e-001
1.819700858610200e+003	9.184536e+002	5.047278e-001
1.905460717963474e+003	9.186845e+002	4.821325e-001
1.995262314969117e+003	9.189045e+002	4.605432e-001
2.089296130854289e+003	9.191140e+002	4.399156e-001
2.187761623949813e+003	9.193136e+002	4.202074e-001
2.290867652768046e+003	9.195037e+002	4.013779e-001
2.398832919019777e+003	9.196849e+002	3.833885e-001
2.511886431509880e+003	9.198576e+002	3.662019e-001
2.630267991895697e+003	9.200222e+002	3.497827e-001
2.754228703338496e+003	9.201791e+002	3.340968e-001
2.884031503126951e+003	9.203286e+002	3.191119e-001
3.019951720402378e+003	9.204712e+002	3.047967e-001
3.162277660168758e+003	9.206071e+002	2.911215e-001
3.311311214826308e+003	9.207368e+002	2.780581e-001
3.467368504525733e+003	9.208604e+002	2.655790e-001
3.630780547701449e+003	9.209782e+002	2.536585e-001
3.801893963206069e+003	9.210906e+002	2.422715e-001
3.981071705535451e+003	9.211979e+002	2.313945e-001
4.168693834703856e+003	9.213002e+002	2.210045e-001
4.365158322402185e+003	9.213978e+002	2.110800e-001
4.570881896149301e+003	9.214909e+002	2.016002e-001
4.786300923226961e+003	9.215797e+002	1.925453e-001
5.011872336273327e+003	9.216644e+002	1.838962e-001
5.248074602498359e+003	9.217453e+002	1.756350e-001
5.495408738576909e+003	9.218207e+002	1.677438e-001
5.754399373372265e+003	9.218942e+002	1.602068e-001
6.025595860744306e+003	9.219643e+002	1.530080e-001
6.309573444802696e+003	9.220312e+002	1.461321e-001
6.606934480076760e+003	9.220950e+002	1.395647e-001
6.918309709190204e+003	9.221559e+002	1.332921e-001
7.244359600750780e+003	9.222141e+002	1.273010e-001
7.585775750292759e+003	9.222696e+002	1.215788e-001
7.943282347243780e+003	9.223226e+002	1.161135e-001
8.317637711027721e+003	9.223731e+002	1.108936e-001
8.709635899561865e+003	9.224214e+002	1.059081e-001
9.120108393560206e+003	9.224674e+002	1.011465e-001
9.549925860215521e+003	9.225114e+002	9.659880e-002
1.000000000000122e+004	9.225533e+002	9.225533e-002
1.047128548051027e+004	9.225934e+002	8.810698e-002
1.096478196143319e+004	9.226316e+002	8.414500e-002
1.148153621497023e+004	9.226681e+002	8.036103e-002
1.202264434617560e+004	9.227029e+002	7.674709e-002
1.258925411794321e+004	9.227361e+002	7.329554e-002
1.318256738556568e+004	9.227679e+002	6.999911e-002
1.380384264603054e+004	9.227982e+002	6.685082e-002
1.445439770746104e+004	9.228271e+002	6.384404e-002
1.513561248436393e+004	9.228547e+002	6.097241e-002
1.584893192461307e+004	9.228811e+002	5.822986e-002
1.659586907437764e+004	9.229063e+002	5.561060e-002
1.737800828749588e+004	9.229304e+002	5.310910e-002
1.819700858610206e+004	9.229532e+002	5.072005e-002
1.905460717963480e+004	9.229752e+002	4.843843e-002
1.995262314969124e+004	9.229961e+002	4.625938e-002
2.089296130854296e+004	9.230161e+002	4.417833e-002
2.187761623949821e+004	9.230352e+002	4.219085e-002
2.290867652768054e+004	9.230533e+002	4.029274e-002
2.398832919019785e+004	9.230707e+002	3.847999e-002
2.511886431509889e+004	9.230873e+002	3.674877e-002
2.630267991895706e+004	9.231031e+002	3.509540e-002
2.754228703338506e+004	9.231183e+002	3.351640e-002
2.884031503126961e+004	9.231327e+002	3.200841e-002
3.019951720402388e+004	9.231465e+002	3.056825e-002
3.162277660168769e+004	9.231597e+002	2.919287e-002
3.311311214826319e+004	9.231722e+002	2.787936e-002
3.467368504525744e+004	9.231843e+002	2.662493e-002
3.630780547701462e+004	9.231957e+002	2.542692e-002
3.801893963206082e+004	9.232067e+002	2.428281e-002
3.981071705535465e+004	9.232172e+002	2.319017e-002
4.168693834703870e+004	9.232271e+002	2.214668e-002
4.365158322402200e+004	9.232366e+002	2.115013e-002
4.570881896149317e+004	9.232457e+002	2.019842e-002
4.786300923226977e+004	9.232545e+002	1.928952e-002
5.011872336273344e+004	9.232628e+002	1.842151e-002
5.248074602498377e+004	9.232707e+002	1.759256e-002
5.495408738576927e+004	9.232783e+002	1.680090e-002
5.754399373372283e+004	9.232855e+002	1.604486e-002
6.025595860744326e+004	9.232924e+002	1.532284e-002
6.309573444802716e+004	9.232990e+002	1.463330e-002
6.606934480076781e+004	9.233052e+002	1.397479e-002
6.918309709190225e+004	9.233113e+002	1.334591e-002
7.244359600750802e+004	9.233170e+002	1.274532e-002
7.585775750292782e+004	9.233224e+002	1.217176e-002
7.943282347243805e+004	9.233277e+002	1.162401e-002
8.317637711027746e+004	9.233327e+002	1.110090e-002
8.709635899561892e+004	9.233375e+002	1.060133e-002
9.120108393560235e+004	9.233420e+002	1.012424e-002
9.549925860215552e+004	9.233464e+002	9.668623e-003
1.000000000000000e+005	9.233505e+002	9.233505e-003
