rload	V(out)	I(R3)
1.995262314968956e-010	1.174976e-009	5.888829e+000
2.089296130854120e-010	1.230351e-009	5.888829e+000
2.187761623949637e-010	1.288335e-009	5.888829e+000
2.290867652767862e-010	1.349053e-009	5.888829e+000
2.398832919019583e-010	1.412632e-009	5.888829e+000
2.511886431509678e-010	1.479207e-009	5.888829e+000
2.630267991895484e-010	1.548920e-009	5.888829e+000
2.754228703338274e-010	1.621918e-009	5.888829e+000
2.884031503126719e-010	1.698357e-009	5.888829e+000
3.019951720402135e-010	1.778398e-009	5.888829e+000
3.162277660168504e-010	1.862211e-009	5.888829e+000
3.311311214826042e-010	1.949975e-009	5.888829e+000
3.467368504525454e-010	2.041874e-009	5.888829e+000
3.630780547701157e-010	2.138105e-009	5.888829e+000
3.801893963205763e-010	2.238870e-009	5.888829e+000
3.981071705535131e-010	2.344385e-009	5.888829e+000
4.168693834703520e-010	2.454873e-009	5.888829e+000
4.365158322401834e-010	2.570567e-009	5.888829e+000
4.570881896148933e-010	2.691714e-009	5.888829e+000
4.786300923226575e-010	2.818571e-009	5.888829e+000
5.011872336272924e-010	2.951406e-009	5.888829e+000
5.248074602497937e-010	3.090501e-009	5.888829e+000
5.495408738576466e-010	3.236152e-009	5.888829e+000
5.754399373371801e-010	3.388667e-009	5.888829e+000
6.025595860743820e-010	3.548370e-009	5.888829e+000
6.309573444802188e-010	3.715600e-009	5.888829e+000
6.606934480076228e-010	3.890711e-009	5.888829e+000
6.918309709189645e-010	4.074074e-009	5.888829e+000
7.244359600750195e-010	4.266079e-009	5.888829e+000
7.585775750292147e-010	4.467133e-009	5.888829e+000
7.943282347243139e-010	4.677663e-009	5.888829e+000
8.317637711027050e-010	4.898114e-009	5.888829e+000
8.709635899561163e-010	5.128955e-009	5.888829e+000
9.120108393559472e-010	5.370676e-009	5.888829e+000
9.549925860214753e-010	5.623788e-009	5.888829e+000
1.000000000000041e-009	5.888829e-009	5.888829e+000
1.047128548050943e-009	6.166361e-009	5.888829e+000
1.096478196143230e-009	6.456972e-009	5.888829e+000
1.148153621496930e-009	6.761280e-009	5.888829e+000
1.202264434617463e-009	7.079930e-009	5.888829e+000
1.258925411794219e-009	7.413596e-009	5.888829e+000
1.318256738556462e-009	7.762988e-009	5.888829e+000
1.380384264602942e-009	8.128847e-009	5.888829e+000
1.445439770745988e-009	8.511948e-009	5.888829e+000
1.513561248436271e-009	8.913103e-009	5.888829e+000
1.584893192461180e-009	9.333164e-009	5.888829e+000
1.659586907437630e-009	9.773023e-009	5.888829e+000
1.737800828749448e-009	1.023361e-008	5.888829e+000
1.819700858610060e-009	1.071591e-008	5.888829e+000
1.905460717963327e-009	1.122093e-008	5.888829e+000
1.995262314968963e-009	1.174976e-008	5.888829e+000
2.089296130854127e-009	1.230351e-008	5.888829e+000
2.187761623949645e-009	1.288335e-008	5.888829e+000
2.290867652767870e-009	1.349053e-008	5.888829e+000
2.398832919019592e-009	1.412632e-008	5.888829e+000
2.511886431509687e-009	1.479207e-008	5.888829e+000
2.630267991895494e-009	1.548920e-008	5.888829e+000
2.754228703338284e-009	1.621918e-008	5.888829e+000
2.884031503126729e-009	1.698357e-008	5.888829e+000
3.019951720402145e-009	1.778398e-008	5.888829e+000
3.162277660168515e-009	1.862211e-008	5.888829e+000
3.311311214826053e-009	1.949975e-008	5.888829e+000
3.467368504525466e-009	2.041874e-008	5.888829e+000
3.630780547701170e-009	2.138105e-008	5.888829e+000
3.801893963205776e-009	2.238870e-008	5.888829e+000
3.981071705535145e-009	2.344385e-008	5.888829e+000
4.168693834703535e-009	2.454872e-008	5.888829e+000
4.365158322401850e-009	2.570567e-008	5.888829e+000
4.570881896148949e-009	2.691714e-008	5.888829e+000
4.786300923226592e-009	2.818571e-008	5.888829e+000
5.011872336272941e-009	2.951406e-008	5.888829e+000
5.248074602497956e-009	3.090501e-008	5.888829e+000
5.495408738576486e-009	3.236152e-008	5.888829e+000
5.754399373371822e-009	3.388667e-008	5.888829e+000
6.025595860743842e-009	3.548370e-008	5.888829e+000
6.309573444802210e-009	3.715600e-008	5.888829e+000
6.606934480076251e-009	3.890711e-008	5.888829e+000
6.918309709189670e-009	4.074074e-008	5.888829e+000
7.244359600750221e-009	4.266079e-008	5.888829e+000
7.585775750292173e-009	4.467134e-008	5.888829e+000
7.943282347243166e-009	4.677663e-008	5.888829e+000
8.317637711027078e-009	4.898115e-008	5.888829e+000
8.709635899561192e-009	5.128955e-008	5.888829e+000
9.120108393559502e-009	5.370676e-008	5.888829e+000
9.549925860214784e-009	5.623788e-008	5.888829e+000
1.000000000000045e-008	5.888829e-008	5.888829e+000
1.047128548050946e-008	6.166361e-008	5.888829e+000
1.096478196143234e-008	6.456973e-008	5.888829e+000
1.148153621496934e-008	6.761280e-008	5.888829e+000
1.202264434617467e-008	7.079930e-008	5.888829e+000
1.258925411794224e-008	7.413596e-008	5.888829e+000
1.318256738556467e-008	7.762988e-008	5.888829e+000
1.380384264602947e-008	8.128847e-008	5.888829e+000
1.445439770745993e-008	8.511947e-008	5.888829e+000
1.513561248436277e-008	8.913103e-008	5.888829e+000
1.584893192461185e-008	9.333165e-008	5.888829e+000
1.659586907437636e-008	9.773024e-008	5.888829e+000
1.737800828749455e-008	1.023361e-007	5.888829e+000
1.819700858610067e-008	1.071591e-007	5.888829e+000
1.905460717963334e-008	1.122093e-007	5.888829e+000
1.995262314968971e-008	1.174976e-007	5.888829e+000
2.089296130854135e-008	1.230351e-007	5.888829e+000
2.187761623949653e-008	1.288335e-007	5.888829e+000
2.290867652767879e-008	1.349053e-007	5.888829e+000
2.398832919019601e-008	1.412632e-007	5.888829e+000
2.511886431509696e-008	1.479207e-007	5.888829e+000
2.630267991895504e-008	1.548920e-007	5.888829e+000
2.754228703338294e-008	1.621918e-007	5.888829e+000
2.884031503126740e-008	1.698357e-007	5.888829e+000
3.019951720402157e-008	1.778398e-007	5.888829e+000
3.162277660168527e-008	1.862211e-007	5.888829e+000
3.311311214826066e-008	1.949975e-007	5.888829e+000
3.467368504525479e-008	2.041874e-007	5.888829e+000
3.630780547701184e-008	2.138105e-007	5.888829e+000
3.801893963205791e-008	2.238870e-007	5.888829e+000
3.981071705535161e-008	2.344385e-007	5.888829e+000
4.168693834703551e-008	2.454873e-007	5.888829e+000
4.365158322401867e-008	2.570567e-007	5.888829e+000
4.570881896148968e-008	2.691714e-007	5.888829e+000
4.786300923226611e-008	2.818571e-007	5.888829e+000
5.011872336272962e-008	2.951406e-007	5.888829e+000
5.248074602497977e-008	3.090501e-007	5.888829e+000
5.495408738576508e-008	3.236152e-007	5.888829e+000
5.754399373371845e-008	3.388667e-007	5.888829e+000
6.025595860743867e-008	3.548370e-007	5.888829e+000
6.309573444802235e-008	3.715600e-007	5.888829e+000
6.606934480076278e-008	3.890711e-007	5.888829e+000
6.918309709189699e-008	4.074074e-007	5.888829e+000
7.244359600750250e-008	4.266080e-007	5.888829e+000
7.585775750292205e-008	4.467134e-007	5.888829e+000
7.943282347243201e-008	4.677663e-007	5.888829e+000
8.317637711027114e-008	4.898114e-007	5.888829e+000
8.709635899561230e-008	5.128956e-007	5.888829e+000
9.120108393559541e-008	5.370676e-007	5.888829e+000
9.549925860214824e-008	5.623788e-007	5.888829e+000
1.000000000000049e-007	5.888829e-007	5.888829e+000
1.047128548050951e-007	6.166361e-007	5.888829e+000
1.096478196143239e-007	6.456972e-007	5.888829e+000
1.148153621496939e-007	6.761280e-007	5.888829e+000
1.202264434617472e-007	7.079930e-007	5.888829e+000
1.258925411794229e-007	7.413597e-007	5.888829e+000
1.318256738556472e-007	7.762989e-007	5.888829e+000
1.380384264602953e-007	8.128847e-007	5.888829e+000
1.445439770745999e-007	8.511947e-007	5.888829e+000
1.513561248436283e-007	8.913103e-007	5.888829e+000
1.584893192461192e-007	9.333165e-007	5.888829e+000
1.659586907437643e-007	9.773023e-007	5.888829e+000
1.737800828749462e-007	1.023361e-006	5.888829e+000
1.819700858610074e-007	1.071591e-006	5.888829e+000
1.905460717963342e-007	1.122093e-006	5.888829e+000
1.995262314968979e-007	1.174976e-006	5.888829e+000
2.089296130854144e-007	1.230351e-006	5.888829e+000
2.187761623949662e-007	1.288335e-006	5.888829e+000
2.290867652767888e-007	1.349053e-006	5.888829e+000
2.398832919019611e-007	1.412632e-006	5.888829e+000
2.511886431509707e-007	1.479207e-006	5.888829e+000
2.630267991895514e-007	1.548920e-006	5.888829e+000
2.754228703338306e-007	1.621918e-006	5.888829e+000
2.884031503126752e-007	1.698357e-006	5.888829e+000
3.019951720402169e-007	1.778398e-006	5.888829e+000
3.162277660168540e-007	1.862211e-006	5.888829e+000
3.311311214826079e-007	1.949975e-006	5.888829e+000
3.467368504525493e-007	2.041874e-006	5.888829e+000
3.630780547701198e-007	2.138104e-006	5.888829e+000
3.801893963205806e-007	2.238870e-006	5.888829e+000
3.981071705535176e-007	2.344385e-006	5.888829e+000
4.168693834703567e-007	2.454872e-006	5.888829e+000
4.365158322401883e-007	2.570567e-006	5.888829e+000
4.570881896148984e-007	2.691714e-006	5.888829e+000
4.786300923226629e-007	2.818571e-006	5.888829e+000
5.011872336272980e-007	2.951406e-006	5.888829e+000
5.248074602497995e-007	3.090501e-006	5.888829e+000
5.495408738576528e-007	3.236152e-006	5.888829e+000
5.754399373371865e-007	3.388667e-006	5.888829e+000
6.025595860743888e-007	3.548370e-006	5.888829e+000
6.309573444802258e-007	3.715600e-006	5.888829e+000
6.606934480076301e-007	3.890711e-006	5.888829e+000
6.918309709189723e-007	4.074074e-006	5.888829e+000
7.244359600750276e-007	4.266079e-006	5.888829e+000
7.585775750292232e-007	4.467133e-006	5.888829e+000
7.943282347243229e-007	4.677663e-006	5.888829e+000
8.317637711027144e-007	4.898115e-006	5.888829e+000
8.709635899561261e-007	5.128955e-006	5.888829e+000
9.120108393559574e-007	5.370676e-006	5.888829e+000
9.549925860214860e-007	5.623788e-006	5.888829e+000
1.000000000000053e-006	5.888829e-006	5.888829e+000
1.047128548050955e-006	6.166361e-006	5.888829e+000
1.096478196143243e-006	6.456972e-006	5.888829e+000
1.148153621496944e-006	6.761280e-006	5.888829e+000
1.202264434617477e-006	7.079929e-006	5.888829e+000
1.258925411794234e-006	7.413596e-006	5.888829e+000
1.318256738556477e-006	7.762988e-006	5.888829e+000
1.380384264602958e-006	8.128846e-006	5.888829e+000
1.445439770746005e-006	8.511947e-006	5.888829e+000
1.513561248436289e-006	8.913103e-006	5.888829e+000
1.584893192461198e-006	9.333165e-006	5.888829e+000
1.659586907437649e-006	9.773023e-006	5.888829e+000
1.737800828749469e-006	1.023361e-005	5.888829e+000
1.819700858610081e-006	1.071591e-005	5.888829e+000
1.905460717963350e-006	1.122093e-005	5.888829e+000
1.995262314968987e-006	1.174976e-005	5.888829e+000
2.089296130854152e-006	1.230351e-005	5.888829e+000
2.187761623949671e-006	1.288335e-005	5.888829e+000
2.290867652767897e-006	1.349053e-005	5.888829e+000
2.398832919019621e-006	1.412632e-005	5.888829e+000
2.511886431509717e-006	1.479207e-005	5.888829e+000
2.630267991895525e-006	1.548920e-005	5.888829e+000
2.754228703338316e-006	1.621918e-005	5.888829e+000
2.884031503126763e-006	1.698357e-005	5.888829e+000
3.019951720402181e-006	1.778398e-005	5.888829e+000
3.162277660168552e-006	1.862211e-005	5.888829e+000
3.311311214826092e-006	1.949974e-005	5.888829e+000
3.467368504525507e-006	2.041874e-005	5.888829e+000
3.630780547701213e-006	2.138104e-005	5.888829e+000
3.801893963205821e-006	2.238870e-005	5.888828e+000
3.981071705535191e-006	2.344385e-005	5.888828e+000
4.168693834703584e-006	2.454872e-005	5.888828e+000
4.365158322401901e-006	2.570567e-005	5.888828e+000
4.570881896149003e-006	2.691714e-005	5.888828e+000
4.786300923226648e-006	2.818570e-005	5.888828e+000
5.011872336273000e-006	2.951406e-005	5.888828e+000
5.248074602498017e-006	3.090501e-005	5.888828e+000
5.495408738576551e-006	3.236152e-005	5.888828e+000
5.754399373371890e-006	3.388667e-005	5.888828e+000
6.025595860743913e-006	3.548370e-005	5.888828e+000
6.309573444802284e-006	3.715599e-005	5.888828e+000
6.606934480076329e-006	3.890710e-005	5.888828e+000
6.918309709189751e-006	4.074074e-005	5.888828e+000
7.244359600750306e-006	4.266079e-005	5.888828e+000
7.585775750292263e-006	4.467133e-005	5.888828e+000
7.943282347243261e-006	4.677663e-005	5.888828e+000
8.317637711027177e-006	4.898114e-005	5.888828e+000
8.709635899561295e-006	5.128955e-005	5.888828e+000
9.120108393559610e-006	5.370675e-005	5.888828e+000
9.549925860214897e-006	5.623787e-005	5.888828e+000
1.000000000000056e-005	5.888828e-005	5.888828e+000
1.047128548050959e-005	6.166360e-005	5.888828e+000
1.096478196143247e-005	6.456971e-005	5.888828e+000
1.148153621496948e-005	6.761279e-005	5.888828e+000
1.202264434617481e-005	7.079928e-005	5.888828e+000
1.258925411794239e-005	7.413595e-005	5.888828e+000
1.318256738556482e-005	7.762987e-005	5.888828e+000
1.380384264602964e-005	8.128845e-005	5.888827e+000
1.445439770746010e-005	8.511946e-005	5.888827e+000
1.513561248436295e-005	8.913101e-005	5.888827e+000
1.584893192461204e-005	9.333163e-005	5.888827e+000
1.659586907437656e-005	9.773020e-005	5.888827e+000
1.737800828749475e-005	1.023361e-004	5.888827e+000
1.819700858610088e-005	1.071590e-004	5.888827e+000
1.905460717963357e-005	1.122093e-004	5.888827e+000
1.995262314968994e-005	1.174975e-004	5.888827e+000
2.089296130854160e-005	1.230350e-004	5.888827e+000
2.187761623949678e-005	1.288335e-004	5.888827e+000
2.290867652767905e-005	1.349052e-004	5.888826e+000
2.398832919019629e-005	1.412631e-004	5.888826e+000
2.511886431509725e-005	1.479206e-004	5.888826e+000
2.630267991895534e-005	1.548919e-004	5.888826e+000
2.754228703338326e-005	1.621917e-004	5.888826e+000
2.884031503126773e-005	1.698356e-004	5.888826e+000
3.019951720402191e-005	1.778397e-004	5.888826e+000
3.162277660168563e-005	1.862210e-004	5.888826e+000
3.311311214826104e-005	1.949973e-004	5.888825e+000
3.467368504525518e-005	2.041873e-004	5.888825e+000
3.630780547701225e-005	2.138103e-004	5.888825e+000
3.801893963205833e-005	2.238869e-004	5.888825e+000
3.981071705535205e-005	2.344383e-004	5.888825e+000
4.168693834703597e-005	2.454871e-004	5.888825e+000
4.365158322401915e-005	2.570565e-004	5.888824e+000
4.570881896149018e-005	2.691712e-004	5.888824e+000
4.786300923226664e-005	2.818568e-004	5.888824e+000
5.011872336273017e-005	2.951403e-004	5.888824e+000
5.248074602498034e-005	3.090499e-004	5.888824e+000
5.495408738576569e-005	3.236149e-004	5.888824e+000
5.754399373371908e-005	3.388664e-004	5.888823e+000
6.025595860743932e-005	3.548367e-004	5.888823e+000
6.309573444802305e-005	3.715596e-004	5.888823e+000
6.606934480076351e-005	3.890706e-004	5.888822e+000
6.918309709189775e-005	4.074069e-004	5.888822e+000
7.244359600750330e-005	4.266074e-004	5.888822e+000
7.585775750292289e-005	4.467128e-004	5.888821e+000
7.943282347243288e-005	4.677657e-004	5.888821e+000
8.317637711027206e-005	4.898108e-004	5.888821e+000
8.709635899561327e-005	5.128948e-004	5.888820e+000
9.120108393559644e-005	5.370667e-004	5.888820e+000
9.549925860214933e-005	5.623779e-004	5.888819e+000
1.000000000000060e-004	5.888819e-004	5.888819e+000
1.047128548050963e-004	6.166350e-004	5.888818e+000
1.096478196143251e-004	6.456961e-004	5.888818e+000
1.148153621496952e-004	6.761267e-004	5.888817e+000
1.202264434617486e-004	7.079915e-004	5.888817e+000
1.258925411794243e-004	7.413580e-004	5.888816e+000
1.318256738556487e-004	7.762971e-004	5.888816e+000
1.380384264602968e-004	8.128828e-004	5.888815e+000
1.445439770746015e-004	8.511926e-004	5.888814e+000
1.513561248436300e-004	8.913080e-004	5.888814e+000
1.584893192461210e-004	9.333140e-004	5.888813e+000
1.659586907437662e-004	9.772995e-004	5.888812e+000
1.737800828749481e-004	1.023358e-003	5.888812e+000
1.819700858610094e-004	1.071587e-003	5.888811e+000
1.905460717963363e-004	1.122090e-003	5.888810e+000
1.995262314969001e-004	1.174972e-003	5.888809e+000
2.089296130854167e-004	1.230346e-003	5.888808e+000
2.187761623949686e-004	1.288331e-003	5.888807e+000
2.290867652767913e-004	1.349048e-003	5.888806e+000
2.398832919019637e-004	1.412626e-003	5.888805e+000
2.511886431509734e-004	1.479201e-003	5.888804e+000
2.630267991895544e-004	1.548913e-003	5.888803e+000
2.754228703338336e-004	1.621911e-003	5.888801e+000
2.884031503126783e-004	1.698348e-003	5.888800e+000
3.019951720402202e-004	1.778389e-003	5.888799e+000
3.162277660168575e-004	1.862201e-003	5.888797e+000
3.311311214826115e-004	1.949964e-003	5.888796e+000
3.467368504525531e-004	2.041862e-003	5.888794e+000
3.630780547701238e-004	2.138091e-003	5.888793e+000
3.801893963205847e-004	2.238856e-003	5.888791e+000
3.981071705535219e-004	2.344369e-003	5.888789e+000
4.168693834703613e-004	2.454855e-003	5.888787e+000
4.365158322401931e-004	2.570548e-003	5.888785e+000
4.570881896149035e-004	2.691693e-003	5.888783e+000
4.786300923226681e-004	2.818548e-003	5.888781e+000
5.011872336273035e-004	2.951381e-003	5.888779e+000
5.248074602498054e-004	3.090474e-003	5.888776e+000
5.495408738576589e-004	3.236122e-003	5.888774e+000
5.754399373371930e-004	3.388634e-003	5.888771e+000
6.025595860743955e-004	3.548334e-003	5.888769e+000
6.309573444802329e-004	3.715560e-003	5.888766e+000
6.606934480076376e-004	3.890667e-003	5.888763e+000
6.918309709189800e-004	4.074026e-003	5.888760e+000
7.244359600750357e-004	4.266027e-003	5.888756e+000
7.585775750292316e-004	4.467076e-003	5.888753e+000
7.943282347243316e-004	4.677600e-003	5.888749e+000
8.317637711027236e-004	4.898045e-003	5.888746e+000
8.709635899561357e-004	5.128880e-003	5.888741e+000
9.120108393559674e-004	5.370593e-003	5.888738e+000
9.549925860214964e-004	5.623696e-003	5.888733e+000
1.000000000000063e-003	5.888729e-003	5.888729e+000
1.047128548050966e-003	6.166251e-003	5.888724e+000
1.096478196143255e-003	6.456852e-003	5.888719e+000
1.148153621496956e-003	6.761148e-003	5.888714e+000
1.202264434617490e-003	7.079785e-003	5.888709e+000
1.258925411794248e-003	7.413438e-003	5.888703e+000
1.318256738556491e-003	7.762814e-003	5.888697e+000
1.380384264602973e-003	8.128656e-003	5.888690e+000
1.445439770746020e-003	8.511738e-003	5.888684e+000
1.513561248436305e-003	8.912873e-003	5.888677e+000
1.584893192461215e-003	9.332913e-003	5.888670e+000
1.659586907437667e-003	9.772748e-003	5.888663e+000
1.737800828749487e-003	1.023331e-002	5.888655e+000
1.819700858610100e-003	1.071557e-002	5.888647e+000
1.905460717963370e-003	1.122057e-002	5.888638e+000
1.995262314969008e-003	1.174936e-002	5.888629e+000
2.089296130854174e-003	1.230307e-002	5.888619e+000
2.187761623949694e-003	1.288287e-002	5.888610e+000
2.290867652767921e-003	1.349000e-002	5.888599e+000
2.398832919019646e-003	1.412574e-002	5.888588e+000
2.511886431509743e-003	1.479144e-002	5.888577e+000
2.630267991895553e-003	1.548850e-002	5.888565e+000
2.754228703338346e-003	1.621842e-002	5.888553e+000
2.884031503126794e-003	1.698273e-002	5.888540e+000
3.019951720402213e-003	1.778306e-002	5.888526e+000
3.162277660168586e-003	1.862111e-002	5.888512e+000
3.311311214826127e-003	1.949865e-002	5.888497e+000
3.467368504525543e-003	2.041753e-002	5.888481e+000
3.630780547701251e-003	2.137972e-002	5.888465e+000
3.801893963205861e-003	2.238725e-002	5.888448e+000
3.981071705535234e-003	2.344226e-002	5.888430e+000
4.168693834703628e-003	2.454698e-002	5.888411e+000
4.365158322401946e-003	2.570376e-002	5.888391e+000
4.570881896149051e-003	2.691505e-002	5.888371e+000
4.786300923226699e-003	2.818341e-002	5.888349e+000
5.011872336273053e-003	2.951154e-002	5.888326e+000
5.248074602498072e-003	3.090225e-002	5.888302e+000
5.495408738576609e-003	3.235849e-002	5.888277e+000
5.754399373371950e-003	3.388335e-002	5.888251e+000
6.025595860743977e-003	3.548006e-002	5.888224e+000
6.309573444802351e-003	3.715200e-002	5.888195e+000
6.606934480076399e-003	3.890272e-002	5.888165e+000
6.918309709189825e-003	4.073593e-002	5.888134e+000
7.244359600750383e-003	4.265552e-002	5.888101e+000
7.585775750292343e-003	4.466555e-002	5.888066e+000
7.943282347243345e-003	4.677029e-002	5.888030e+000
8.317637711027266e-003	4.897419e-002	5.887992e+000
8.709635899561389e-003	5.128193e-002	5.887953e+000
9.120108393559709e-003	5.369839e-002	5.887911e+000
9.549925860215001e-003	5.622870e-002	5.887867e+000
1.000000000000067e-002	5.887822e-002	5.887822e+000
1.047128548050970e-002	6.165256e-002	5.887774e+000
1.096478196143259e-002	6.455760e-002	5.887723e+000
1.148153621496960e-002	6.759951e-002	5.887671e+000
1.202264434617494e-002	7.078471e-002	5.887616e+000
1.258925411794253e-002	7.411996e-002	5.887558e+000
1.318256738556497e-002	7.761233e-002	5.887497e+000
1.380384264602979e-002	8.126920e-002	5.887434e+000
1.445439770746026e-002	8.509833e-002	5.887366e+000
1.513561248436311e-002	8.910783e-002	5.887296e+000
1.584893192461221e-002	9.330618e-002	5.887222e+000
1.659586907437674e-002	9.770229e-002	5.887145e+000
1.737800828749494e-002	1.023054e-001	5.887064e+000
1.819700858610108e-002	1.071254e-001	5.886978e+000
1.905460717963377e-002	1.121723e-001	5.886888e+000
1.995262314969016e-002	1.174570e-001	5.886792e+000
2.089296130854182e-002	1.229904e-001	5.886692e+000
2.187761623949702e-002	1.287845e-001	5.886587e+000
2.290867652767930e-002	1.348514e-001	5.886475e+000
2.398832919019655e-002	1.412039e-001	5.886357e+000
2.511886431509753e-002	1.478554e-001	5.886231e+000
2.630267991895563e-002	1.548202e-001	5.886098e+000
2.754228703338356e-002	1.621127e-001	5.885956e+000
2.884031503126805e-002	1.697485e-001	5.885805e+000
3.019951720402224e-002	1.777436e-001	5.885643e+000
3.162277660168598e-002	1.861148e-001	5.885468e+000
3.311311214826140e-002	1.948799e-001	5.885278e+000
3.467368504525556e-002	2.040571e-001	5.885071e+000
3.630780547701264e-002	2.136658e-001	5.884844e+000
3.801893963205875e-002	2.237259e-001	5.884592e+000
3.981071705535248e-002	2.342585e-001	5.884308e+000
4.168693834703643e-002	2.452853e-001	5.883986e+000
4.365158322401962e-002	2.568290e-001	5.883613e+000
4.570881896149068e-002	2.689130e-001	5.883175e+000
4.786300923226716e-002	2.815613e-001	5.882650e+000
5.011872336273072e-002	2.947987e-001	5.882007e+000
5.248074602498092e-002	3.086498e-001	5.881201e+000
5.495408738576629e-002	3.231391e-001	5.880166e+000
5.754399373371971e-002	3.382897e-001	5.878802e+000
6.025595860743999e-002	3.541219e-001	5.876960e+000
6.309573444802374e-002	3.706501e-001	5.874408e+000
6.606934480076424e-002	3.878787e-001	5.870782e+000
6.918309709189850e-002	4.057934e-001	5.865499e+000
7.244359600750409e-002	4.243464e-001	5.857611e+000
7.585775750292371e-002	4.434312e-001	5.845562e+000
7.943282347243375e-002	4.628406e-001	5.826818e+000
8.317637711027297e-002	4.822082e-001	5.797418e+000
8.709635899561422e-002	5.009620e-001	5.751813e+000
9.120108393559742e-002	5.183740e-001	5.683858e+000
9.549925860215035e-002	5.337842e-001	5.589406e+000
1.000000000000071e-001	5.468769e-001	5.468769e+000
1.047128548050974e-001	5.577411e-001	5.326386e+000
1.096478196143263e-001	5.667039e-001	5.168401e+000
1.148153621496964e-001	5.741417e-001	5.000566e+000
1.202264434617498e-001	5.803857e-001	4.827438e+000
1.258925411794257e-001	5.856943e-001	4.652335e+000
1.318256738556501e-001	5.902668e-001	4.477632e+000
1.380384264602983e-001	5.942506e-001	4.304965e+000
1.445439770746031e-001	5.977573e-001	4.135470e+000
1.513561248436316e-001	6.008696e-001	3.969906e+000
1.584893192461227e-001	6.036552e-001	3.808806e+000
1.659586907437679e-001	6.061642e-001	3.652500e+000
1.737800828749500e-001	6.084372e-001	3.501191e+000
1.819700858610114e-001	6.105070e-001	3.354985e+000
1.905460717963384e-001	6.123998e-001	3.213920e+000
1.995262314969023e-001	6.141376e-001	3.077980e+000
2.089296130854189e-001	6.157387e-001	2.947111e+000
2.187761623949710e-001	6.172183e-001	2.821232e+000
2.290867652767938e-001	6.185880e-001	2.700234e+000
2.398832919019663e-001	6.198608e-001	2.584010e+000
2.511886431509761e-001	6.210455e-001	2.472426e+000
2.630267991895572e-001	6.221502e-001	2.365349e+000
2.754228703338366e-001	6.231823e-001	2.262638e+000
2.884031503126815e-001	6.241480e-001	2.164151e+000
3.019951720402235e-001	6.250529e-001	2.069745e+000
3.162277660168609e-001	6.259019e-001	1.979276e+000
3.311311214826151e-001	6.266994e-001	1.892602e+000
3.467368504525569e-001	6.274495e-001	1.809584e+000
3.630780547701278e-001	6.281555e-001	1.730084e+000
3.801893963205889e-001	6.288208e-001	1.653967e+000
3.981071705535263e-001	6.294482e-001	1.581102e+000
4.168693834703658e-001	6.300403e-001	1.511361e+000
4.365158322401979e-001	6.305996e-001	1.444620e+000
4.570881896149084e-001	6.311282e-001	1.380758e+000
4.786300923226733e-001	6.316282e-001	1.319658e+000
5.011872336273090e-001	6.321013e-001	1.261208e+000
5.248074602498111e-001	6.325481e-001	1.205295e+000
5.495408738576649e-001	6.329721e-001	1.151820e+000
5.754399373371992e-001	6.333740e-001	1.100678e+000
6.025595860744021e-001	6.337550e-001	1.051771e+000
6.309573444802398e-001	6.341163e-001	1.005007e+000
6.606934480076447e-001	6.344591e-001	9.602928e-001
6.918309709189876e-001	6.347845e-001	9.175428e-001
7.244359600750436e-001	6.350935e-001	8.766730e-001
7.585775750292400e-001	6.353869e-001	8.376030e-001
7.943282347243403e-001	6.356657e-001	8.002557e-001
8.317637711027327e-001	6.359305e-001	7.645567e-001
8.709635899561453e-001	6.361824e-001	7.304351e-001
9.120108393559775e-001	6.364218e-001	6.978226e-001
9.549925860215069e-001	6.366494e-001	6.666538e-001
1.000000000000074e+000	6.368660e-001	6.368660e-001
1.047128548050978e+000	6.370720e-001	6.083991e-001
1.096478196143267e+000	6.372681e-001	5.811954e-001
1.148153621496969e+000	6.374547e-001	5.551999e-001
1.202264434617503e+000	6.376324e-001	5.303595e-001
1.258925411794261e+000	6.378015e-001	5.066237e-001
1.318256738556506e+000	6.379625e-001	4.839441e-001
1.380384264602988e+000	6.381159e-001	4.622741e-001
1.445439770746036e+000	6.382620e-001	4.415694e-001
1.513561248436322e+000	6.384011e-001	4.217874e-001
1.584893192461232e+000	6.385337e-001	4.028875e-001
1.659586907437685e+000	6.386600e-001	3.848307e-001
1.737800828749506e+000	6.387804e-001	3.675798e-001
1.819700858610120e+000	6.388952e-001	3.510990e-001
1.905460717963391e+000	6.390045e-001	3.353544e-001
1.995262314969030e+000	6.391088e-001	3.203132e-001
2.089296130854197e+000	6.392082e-001	3.059443e-001
2.187761623949718e+000	6.393030e-001	2.922178e-001
2.290867652767947e+000	6.393933e-001	2.791053e-001
2.398832919019672e+000	6.394795e-001	2.665794e-001
2.511886431509771e+000	6.395617e-001	2.546141e-001
2.630267991895582e+000	6.396400e-001	2.431844e-001
2.754228703338376e+000	6.397148e-001	2.322664e-001
2.884031503126825e+000	6.397861e-001	2.218374e-001
3.019951720402246e+000	6.398541e-001	2.118756e-001
3.162277660168620e+000	6.399190e-001	2.023602e-001
3.311311214826163e+000	6.399810e-001	1.932712e-001
3.467368504525581e+000	6.400400e-001	1.845896e-001
3.630780547701291e+000	6.400964e-001	1.762972e-001
3.801893963205902e+000	6.401489e-001	1.683763e-001
3.981071705535277e+000	6.402002e-001	1.608110e-001
4.168693834703674e+000	6.402491e-001	1.535850e-001
4.365158322401995e+000	6.402957e-001	1.466833e-001
